OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date,Occurence_Time
1201,1290665,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6E,1115,2018-01-19T08:00:00.000Z,00:08:00
1202,1290671,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0514,2018-01-15T08:00:00.000Z,00:02:57
1203,1290673,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0552,2018-01-19T08:00:00.000Z,00:17:27
1204,1290680,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,4,4B,1326,2018-01-13T08:00:00.000Z,00:15:30
1205,1290681,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5B,1633,2018-01-15T08:00:00.000Z,00:12:00
1206,1290682,5299,99,WEAPON OFFENSE,WEAPON OFFENSE-MISCELLANEOUS,2,2A,0503,2018-01-16T08:00:00.000Z,00:16:09
1207,1290683,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4C,1251,2018-01-16T08:00:00.000Z,00:16:07
1208,1290686,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0128,2018-01-17T08:00:00.000Z,00:01:00
1209,1290687,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0976,2018-01-16T08:00:00.000Z,00:22:00
1210,1290688,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1134,2018-01-15T08:00:00.000Z,00:15:45
1211,1290695,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1054,2018-01-10T08:00:00.000Z,00:11:02
1212,1290696,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2B,0546,2018-01-17T08:00:00.000Z,00:11:08
1213,1290697,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0508,2018-01-17T08:00:00.000Z,00:11:28
1214,1290698,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1326,2018-01-03T08:00:00.000Z,00:08:52
1215,1290699,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0937,2018-01-07T08:00:00.000Z,00:04:30
1216,1290702,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1406,2018-01-16T08:00:00.000Z,00:14:01
1217,1290704,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1407,2018-01-11T08:00:00.000Z,00:08:00
1218,1290706,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1406,2018-01-16T08:00:00.000Z,00:15:00
1219,1290709,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0449,2018-01-17T08:00:00.000Z,00:06:45
1220,1290710,5005,10,OBST JUDICIARY,166(C)(4) VIOL R/O W/PRIORS,5,5C,1651,2018-01-17T08:00:00.000Z,00:16:27
1221,1290711,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1134,2018-01-09T08:00:00.000Z,00:20:07
1222,1290712,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5C,1639,2018-01-17T08:00:00.000Z,00:17:45
1223,1290714,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2A,0222,2018-01-17T08:00:00.000Z,00:17:20
1224,1290715,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0845,2018-01-09T08:00:00.000Z,00:10:58
1225,1290716,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,5,5C,1634,2018-01-17T08:00:00.000Z,00:18:01
1226,1290718,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,2,2B,0556,2018-01-17T08:00:00.000Z,00:18:17
1227,1290719,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,5,5B,1359,2018-01-17T08:00:00.000Z,00:18:37
1228,1290721,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2B,0552,2018-01-17T08:00:00.000Z,00:19:12
1229,1290722,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2C,0603,2018-01-17T08:00:00.000Z,00:19:46
1230,1290724,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,3,3M,0712,2018-01-17T08:00:00.000Z,00:21:21
1231,1290725,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0748,2018-01-17T08:00:00.000Z,00:21:27
1232,1290730,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,6,6A,1015,2018-01-18T08:00:00.000Z,00:02:16
1233,1290731,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2C,0619,2018-01-18T08:00:00.000Z,00:03:02
1234,1290735,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1406,2018-01-16T08:00:00.000Z,00:15:30
1235,1290736,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3B,0767,2018-01-17T08:00:00.000Z,00:23:00
1236,1290737,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4B,0986,2018-01-18T08:00:00.000Z,00:08:00
1237,1290739,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1259,2018-01-12T08:00:00.000Z,00:13:56
1238,1290743,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0333,2018-01-18T08:00:00.000Z,00:15:30
1239,1290744,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,4,4A,1203,2018-01-18T08:00:00.000Z,00:16:23
1240,1290746,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,5,5C,1623,2018-01-18T08:00:00.000Z,00:16:49
1241,1290747,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0428,2018-01-18T08:00:00.000Z,00:15:00
1242,1290748,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0537,2018-01-18T08:00:00.000Z,00:20:44
1243,1290749,5707,0,PRIVACY,602 PC TRESPASS,4,4B,0986,2018-01-18T08:00:00.000Z,00:21:16
1244,1290752,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0888,2018-01-19T08:00:00.000Z,00:03:02
1245,1290758,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,3,3B,0748,2018-01-19T08:00:00.000Z,00:14:02
1246,1290762,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,5,5B,1614,2018-01-19T08:00:00.000Z,00:15:41
1247,1290763,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0957,2018-01-15T08:00:00.000Z,00:00:00
1248,1290766,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0906,2018-01-12T08:00:00.000Z,00:10:49
1249,1290767,5005,4,OBST JUDICIARY,166(C)(1) VIOL PROTECT ORDER,4,4B,1351,2018-01-19T08:00:00.000Z,00:17:45
1250,1290768,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,2,2C,0602,2018-01-19T08:00:00.000Z,00:18:02
1251,1290769,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,2,2A,0237,2018-01-19T08:00:00.000Z,00:17:55
1252,1290770,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,6,6C,1134,2018-01-19T08:00:00.000Z,00:18:54
1253,1290771,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1606,2018-01-12T08:00:00.000Z,00:05:25
1254,1290778,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0765,2018-01-14T08:00:00.000Z,00:00:43
1255,1290779,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1042,2018-01-11T08:00:00.000Z,00:19:00
1256,1290780,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0763,2018-01-12T08:00:00.000Z,00:08:40
1257,1290781,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0333,2018-01-11T08:00:00.000Z,00:21:01
1258,1290782,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1441,2018-01-14T08:00:00.000Z,00:11:54
1259,1290783,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0603,2018-01-11T08:00:00.000Z,00:19:30
1260,1290785,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0787,2018-01-11T08:00:00.000Z,00:22:00
1261,1290786,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0841,2018-01-11T08:00:00.000Z,00:14:30
1262,1290787,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0511,2018-01-16T08:00:00.000Z,00:15:30
1263,1290788,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1084,2018-01-17T08:00:00.000Z,00:10:26
1264,1290789,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1356,2018-01-17T08:00:00.000Z,00:09:05
1265,1290790,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1071,2018-01-11T08:00:00.000Z,00:18:26
1266,1290791,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1661,2018-01-20T08:00:00.000Z,00:06:40
1267,1290792,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0937,2018-01-12T08:00:00.000Z,00:08:45
1268,1290793,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1209,2018-01-14T08:00:00.000Z,00:19:40
1269,1290794,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0336,2018-01-10T08:00:00.000Z,00:18:00
1270,1290795,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0451,2018-01-12T08:00:00.000Z,00:18:15
1271,1290796,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0928,2018-01-12T08:00:00.000Z,00:02:49
1272,1290798,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0766,2018-01-17T08:00:00.000Z,00:12:27
1273,1290799,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1086,2018-01-14T08:00:00.000Z,00:08:00
1274,1290800,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1251,2018-01-15T08:00:00.000Z,00:07:30
1275,1290801,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1522,2018-01-08T08:00:00.000Z,00:19:42
1276,1290803,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1294,2018-01-13T08:00:00.000Z,00:22:00
1277,1290804,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0504,2018-01-14T08:00:00.000Z,00:05:00
1278,1290805,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1086,2018-01-14T08:00:00.000Z,00:07:00
1279,1290806,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2018-01-13T08:00:00.000Z,00:10:00
1280,1290807,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1A,0348,2018-01-13T08:00:00.000Z,00:13:30
1281,1290808,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,0404,2018-01-17T08:00:00.000Z,00:15:22
1282,1290809,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0847,2018-01-10T08:00:00.000Z,00:09:30
1283,1290810,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1022,2018-01-12T08:00:00.000Z,00:16:30
1284,1290811,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0748,2018-01-13T08:00:00.000Z,00:14:00
1285,1290812,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1081,2018-01-16T08:00:00.000Z,00:15:55
1286,1290813,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1391,2018-01-06T08:00:00.000Z,00:19:55
1287,1290814,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0348,2018-01-13T08:00:00.000Z,00:15:30
1288,1290815,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0935,2018-01-12T08:00:00.000Z,00:04:00
1289,1290816,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0854,2018-01-13T08:00:00.000Z,00:01:30
1290,1290817,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1422,2018-01-17T08:00:00.000Z,00:16:11
1291,1290818,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0925,2018-01-12T08:00:00.000Z,00:21:00
1292,1290819,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0853,2018-01-13T08:00:00.000Z,00:02:00
1293,1290820,5401,1,TRAFFIC,20002(B) HIT/RUN-RUNAWAY VEH,6,6A,1042,2018-01-17T08:00:00.000Z,00:18:46
1294,1290821,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0898,2018-01-18T08:00:00.000Z,00:18:34
1295,1290823,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1403,2018-01-19T08:00:00.000Z,00:21:30
1296,1290824,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1254,2018-01-01T08:00:00.000Z,00:15:00
1297,1290825,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0905,2018-01-14T08:00:00.000Z,00:19:35
1298,1290826,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1409,2018-01-14T08:00:00.000Z,00:19:45
1299,1290827,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1255,2018-01-19T08:00:00.000Z,00:21:00
1300,1290828,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1398,2018-01-14T08:00:00.000Z,00:12:00
1301,1290829,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0854,2018-01-13T08:00:00.000Z,00:02:00
1302,1290831,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1147,2018-01-18T08:00:00.000Z,00:21:15
1303,1290832,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1286,2018-01-13T08:00:00.000Z,00:00:00
1304,1290838,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0763,2018-01-12T08:00:00.000Z,00:15:10
1305,1290839,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0544,2018-01-12T08:00:00.000Z,00:22:40
1306,1290840,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0785,2018-01-14T08:00:00.000Z,00:14:52
1307,1290841,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0728,2018-01-12T08:00:00.000Z,00:18:10
1308,1290843,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0861,2018-01-09T08:00:00.000Z,00:17:45
1309,1290844,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1262,2018-01-13T08:00:00.000Z,00:13:10
1310,1290849,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0741,2018-01-14T08:00:00.000Z,00:01:30
1311,1290851,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0946,2018-01-12T08:00:00.000Z,00:19:35
1312,1290852,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,1344,2018-01-13T08:00:00.000Z,00:02:25
1313,1290853,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1606,2018-01-10T08:00:00.000Z,00:17:54
1314,1290854,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0233,2018-01-16T08:00:00.000Z,00:15:00
1315,1290855,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1441,2018-01-03T08:00:00.000Z,00:14:30
1316,1290856,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1225,2018-01-19T08:00:00.000Z,00:23:00
1317,1290857,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0976,2018-01-16T08:00:00.000Z,00:15:05
1318,1290858,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0908,2018-01-15T08:00:00.000Z,00:16:00
1319,1290859,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0443,2018-01-15T08:00:00.000Z,00:18:45
1320,1290860,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0738,2018-01-16T08:00:00.000Z,00:06:00
1321,1290866,2099,12,FIRE,13001 HS THROW BURNING MATERIA,6,6E,1115,2018-01-04T08:00:00.000Z,00:15:07
1322,1290867,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0775,2018-01-18T08:00:00.000Z,00:11:34
1323,1290868,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0620,2018-01-15T08:00:00.000Z,00:10:00
1324,1290870,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,4,4B,0988,2018-01-10T08:00:00.000Z,00:05:10
1325,1290871,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0916,2018-01-06T08:00:00.000Z,00:18:00
1326,1290873,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0784,2018-01-14T08:00:00.000Z,00:08:15
1327,1290874,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1424,2018-01-19T08:00:00.000Z,00:15:00
1328,1290875,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2018-01-12T08:00:00.000Z,00:23:00
1329,1290876,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1005,2018-01-15T08:00:00.000Z,00:06:00
1330,1290877,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0619,2018-01-15T08:00:00.000Z,00:19:30
1331,1290878,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0923,2018-01-13T08:00:00.000Z,00:10:00
1332,1290879,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0876,2018-01-15T08:00:00.000Z,00:00:00
1333,1290880,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0854,2018-01-15T08:00:00.000Z,00:00:05
1334,1290883,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4B,1326,2018-01-11T08:00:00.000Z,00:15:35
1335,1290885,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1297,2018-01-12T08:00:00.000Z,00:12:05
1336,1290886,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,6,6C,1443,2018-01-15T08:00:00.000Z,00:00:45
1337,1290887,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0917,2018-01-14T08:00:00.000Z,00:03:05
1338,1290888,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0451,2018-01-15T08:00:00.000Z,00:19:30
1339,1290889,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0736,2018-01-19T08:00:00.000Z,00:18:30
1340,1290890,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0853,2018-01-13T08:00:00.000Z,00:23:50
1341,1290891,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2B,0563,2018-01-15T08:00:00.000Z,00:15:10
1342,1290892,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0306,2018-01-15T08:00:00.000Z,00:22:09
1343,1290893,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1251,2018-01-16T08:00:00.000Z,00:07:45
1344,1290894,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,1202,2018-01-16T08:00:00.000Z,00:02:45
1345,1290895,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0102,2018-01-16T08:00:00.000Z,00:03:45
1346,1290896,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2018-01-15T08:00:00.000Z,00:19:00
1347,1290897,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0419,2018-01-19T08:00:00.000Z,00:17:45
1348,1290899,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3A,0785,2018-01-16T08:00:00.000Z,00:00:00
1349,1290902,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0741,2018-01-13T08:00:00.000Z,00:18:15
1350,1290904,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,1,1A,0123,2018-01-15T08:00:00.000Z,00:20:00
1351,1290906,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2018-01-17T08:00:00.000Z,00:07:00
1352,1290907,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0728,2018-01-16T08:00:00.000Z,00:21:45
1353,1290908,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1296,2018-01-10T08:00:00.000Z,00:08:00
1354,1290910,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0928,2018-01-17T08:00:00.000Z,00:05:00
1355,1290911,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0103,2018-01-16T08:00:00.000Z,00:22:05
1356,1290912,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0728,2018-01-17T08:00:00.000Z,00:06:55
1357,1290914,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1013,2018-01-15T08:00:00.000Z,00:21:30
1358,1290915,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2018-01-17T08:00:00.000Z,00:03:45
1359,1290916,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1225,2018-01-17T08:00:00.000Z,00:08:00
1360,1290918,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1522,2018-01-13T08:00:00.000Z,00:11:50
1361,1290919,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0426,2018-01-17T08:00:00.000Z,00:12:10
1362,1290920,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0841,2018-01-13T08:00:00.000Z,00:12:50
1363,1290922,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0924,2018-01-13T08:00:00.000Z,00:02:00
1364,1290923,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0767,2018-01-14T08:00:00.000Z,00:23:00
1365,1290924,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1003,2018-01-17T08:00:00.000Z,00:09:00
1366,1290925,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2018-01-16T08:00:00.000Z,00:17:25
1367,1290926,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0788,2018-01-16T08:00:00.000Z,00:01:00
1368,1290928,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0106,2018-01-18T08:00:00.000Z,00:08:00
1369,1290929,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1133,2018-01-18T08:00:00.000Z,00:05:10
1370,1290934,5404,8,TRAFFIC,23154(A) VC .01 BA ON PROB-DUI,3,3B,0766,2018-01-20T08:00:00.000Z,00:01:02
1371,1290936,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4A,0956,2018-01-19T08:00:00.000Z,00:22:30
1372,1290937,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0742,2018-01-19T08:00:00.000Z,00:11:00
1373,1290942,7399,98,SAC CITY CODE,12.52.040(A) STOR PER PROP-PUB,6,6E,0888,2018-01-19T08:00:00.000Z,00:09:52
1374,1290945,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1255,2018-01-20T08:00:00.000Z,00:11:00
1375,1290946,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,2,2B,0531,2018-01-19T08:00:00.000Z,00:22:32
1376,1290948,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0916,2018-01-20T08:00:00.000Z,00:01:00
1377,1290949,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0726,2018-01-19T08:00:00.000Z,00:11:30
1378,1290950,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1639,2018-01-20T08:00:00.000Z,00:03:13
1379,1290951,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,2,2B,0532,2018-01-19T08:00:00.000Z,00:20:50
1380,1290953,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0762,2018-01-19T08:00:00.000Z,00:16:50
1381,1290961,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2018-01-13T08:00:00.000Z,00:18:49
1382,1290964,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2018-01-14T08:00:00.000Z,00:15:45
1383,1290965,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2018-01-15T08:00:00.000Z,00:18:15
1384,1290968,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0434,2018-01-19T08:00:00.000Z,00:20:00
1385,1290971,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1639,2018-01-14T08:00:00.000Z,00:20:05
1386,1290972,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0223,2018-01-15T08:00:00.000Z,00:19:10
1387,1290980,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0416,2018-01-17T08:00:00.000Z,00:04:00
1388,1290981,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0917,2018-01-16T08:00:00.000Z,00:19:00
1389,1290982,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,5,5A,1363,2018-01-19T08:00:00.000Z,00:15:28
1390,1290984,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3M,0734,2018-01-20T08:00:00.000Z,00:11:59
1391,1290996,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,2,2A,0508,2018-01-18T08:00:00.000Z,00:22:45
1392,1290999,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0717,2018-01-15T08:00:00.000Z,00:21:30
1393,1291001,5212,91,WEAPON OFFENSE,30605 POSS ASSAULT WEAPON,5,5B,1631,2018-01-18T08:00:00.000Z,00:08:32
1394,1291002,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2A,0506,2018-01-20T08:00:00.000Z,00:15:45
1395,1291003,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6B,1006,2018-01-20T08:00:00.000Z,00:14:12
1396,1291004,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5B,1616,2018-01-20T08:00:00.000Z,00:14:36
1397,1291006,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0716,2018-01-19T08:00:00.000Z,00:18:00
1398,1291007,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0716,2018-01-19T08:00:00.000Z,00:18:00
1399,1291008,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0716,2018-01-19T08:00:00.000Z,00:18:00
1400,1291009,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1603,2018-01-20T08:00:00.000Z,00:12:00
1401,1291010,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1504,2018-01-19T08:00:00.000Z,00:12:50
1402,1291011,2206,0,BURGLARY,466 PC POSS OF BURG TOOLS,6,6C,1403,2018-01-19T08:00:00.000Z,00:23:19
1403,1291012,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3B,0746,2018-01-20T08:00:00.000Z,00:01:26
