OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date,Occurence_Time
3201,1153645,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1C,0419,2016-01-31T08:00:00.000Z,00:05:00
3202,1153646,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6E,1106,2016-01-27T08:00:00.000Z,00:20:30
3203,1153647,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,1,1A,0337,2016-02-02T08:00:00.000Z,00:16:46
3204,1153648,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2A,0517,2016-02-02T08:00:00.000Z,00:14:36
3205,1153649,1212,0,ROBBERY,215(A) PC CARJACKING,2,2B,0551,2016-02-02T08:00:00.000Z,00:18:30
3206,1153650,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,2,2B,0563,2016-02-01T08:00:00.000Z,00:17:26
3207,1153651,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0513,2016-02-03T08:00:00.000Z,00:00:08
3208,1153652,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5B,1604,2016-02-03T08:00:00.000Z,00:02:26
3209,1153653,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,2,2B,0563,2016-02-01T08:00:00.000Z,00:07:30
3210,1153654,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1618,2016-02-01T08:00:00.000Z,00:00:55
3211,1153655,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0763,2016-01-28T08:00:00.000Z,00:18:00
3212,1153657,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1401,2016-02-01T08:00:00.000Z,00:08:12
3213,1153660,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0567,2016-01-30T08:00:00.000Z,00:18:45
3214,1153661,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1034,2016-01-28T08:00:00.000Z,00:15:00
3215,1153662,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0473,2016-02-01T08:00:00.000Z,00:00:30
3216,1153663,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0741,2016-01-31T08:00:00.000Z,00:05:00
3217,1153664,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0115,2016-01-30T08:00:00.000Z,00:17:13
3218,1153665,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0917,2016-01-29T08:00:00.000Z,00:01:00
3219,1153666,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1131,2016-02-02T08:00:00.000Z,00:20:00
3220,1153667,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0851,2016-01-30T08:00:00.000Z,00:22:45
3221,1153668,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0766,2016-02-02T08:00:00.000Z,00:18:30
3222,1153669,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0422,2016-02-02T08:00:00.000Z,00:20:30
3223,1153670,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0543,2016-02-02T08:00:00.000Z,00:23:55
3224,1153671,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1653,2016-01-26T08:00:00.000Z,00:14:00
3225,1153672,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0825,2016-01-30T08:00:00.000Z,00:13:50
3226,1153673,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2016-02-01T08:00:00.000Z,00:23:40
3227,1153674,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0616,2016-01-30T08:00:00.000Z,00:15:40
3228,1153675,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1645,2016-02-02T08:00:00.000Z,00:17:00
3229,1153676,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,1,1A,0102,2016-01-31T08:00:00.000Z,00:03:00
3230,1153682,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1351,2016-02-02T08:00:00.000Z,00:18:15
3231,1153692,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,6,6D,0851,2016-01-31T08:00:00.000Z,00:06:00
3232,1153695,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0625,2016-02-02T08:00:00.000Z,00:08:35
3233,1153697,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,2,2C,0619,2016-01-31T08:00:00.000Z,00:19:00
3234,1153701,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0618,2016-01-28T08:00:00.000Z,00:14:00
3235,1153702,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0405,2016-02-03T08:00:00.000Z,00:00:01
3236,1153705,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1506,2016-01-29T08:00:00.000Z,00:17:30
3237,1153707,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0926,2016-01-15T08:00:00.000Z,00:07:00
3238,1153712,5499,141,TRAFFIC,2800.1(A) VC EVADE PEACE OFCR,5,5B,1399,2016-02-02T08:00:00.000Z,00:01:54
3239,1153714,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0878,2016-02-02T08:00:00.000Z,00:22:30
3240,1153717,2399,26,LARCENY,487F PETTY THEFT-DOG <$950,5,5C,1623,2016-02-01T08:00:00.000Z,00:13:45
3241,1153718,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,6,6D,0841,2016-02-02T08:00:00.000Z,00:21:51
3242,1153719,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0303,2016-02-03T08:00:00.000Z,00:06:00
3243,1153721,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0748,2016-01-24T08:00:00.000Z,00:12:40
3244,1153722,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,4,4C,1292,2016-01-25T08:00:00.000Z,00:12:00
3245,1153723,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,2,2C,0602,2016-02-02T08:00:00.000Z,00:23:35
3246,1153725,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,4,4C,1255,2016-01-30T08:00:00.000Z,00:21:50
3247,1153726,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6C,1404,2016-02-03T08:00:00.000Z,00:02:04
3248,1153727,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3A,0715,2016-02-03T08:00:00.000Z,00:03:18
3249,1153730,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0447,2016-01-21T08:00:00.000Z,00:20:40
3250,1153731,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,2,2B,0553,2016-02-01T08:00:00.000Z,00:08:00
3251,1153732,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5B,1633,2016-01-31T08:00:00.000Z,00:03:00
3252,1153734,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0928,2016-01-23T08:00:00.000Z,00:23:30
3253,1153735,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6D,0832,2016-01-31T08:00:00.000Z,00:02:05
3254,1153736,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1258,2016-02-02T08:00:00.000Z,00:13:00
3255,1153737,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0552,2016-01-03T08:00:00.000Z,00:00:01
3256,1153738,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0774,2016-01-29T08:00:00.000Z,00:18:45
3257,1153739,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,UI,UI,UI,2016-01-26T08:00:00.000Z,00:09:00
3258,1153741,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1042,2016-02-03T08:00:00.000Z,00:08:39
3259,1153743,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1616,2016-01-31T08:00:00.000Z,00:09:05
3260,1153749,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0123,2016-02-02T08:00:00.000Z,00:11:47
3261,1153750,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6B,1004,2016-02-02T08:00:00.000Z,00:23:00
3262,1153751,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0418,2016-01-31T08:00:00.000Z,00:10:54
3263,1153752,2604,43,FRAUD,530.5(A) GET CRED W/OTH ID-MIS,5,5B,1369,2016-02-03T08:00:00.000Z,00:12:00
3264,1153754,2605,12,FRAUD,484J PC PUBLISH CARD INFO,6,6D,0843,2016-01-25T08:00:00.000Z,00:12:20
3265,1153758,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0144,2016-02-02T08:00:00.000Z,00:13:10
3266,1153759,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1365,2016-02-02T08:00:00.000Z,00:23:00
3267,1153760,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1101,2016-02-02T08:00:00.000Z,00:20:00
3268,1153763,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0401,2016-02-03T08:00:00.000Z,00:11:00
3269,1153767,2299,09,BURGLARY,459 PC BURG UNSPECIFIED-FEL,2,2A,0237,2016-01-23T08:00:00.000Z,00:20:00
3270,1153768,2604,43,FRAUD,530.5(A) GET CRED W/OTH ID-MIS,1,1A,0333,2016-02-02T08:00:00.000Z,00:00:00
3271,1153769,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,1,1A,0106,2016-01-31T08:00:00.000Z,00:00:00
3272,1153770,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1003,2016-01-31T08:00:00.000Z,00:17:20
3273,1153772,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,UI,UI,UI,2016-01-31T08:00:00.000Z,00:17:05
3274,1153774,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,6,6D,0845,2016-02-03T08:00:00.000Z,00:09:50
3275,1153775,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0222,2016-02-03T08:00:00.000Z,00:11:30
3276,1153777,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0715,2016-01-31T08:00:00.000Z,00:19:20
3277,1153782,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5A,1387,2016-01-31T08:00:00.000Z,00:19:22
3278,1153784,5499,41,TRAFFIC,12500(A) UNLICENSED DRIVER,2,2A,0513,2016-01-31T08:00:00.000Z,00:19:42
3279,1153793,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0237,2016-01-27T08:00:00.000Z,00:10:30
3280,1153794,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,,P5,,2016-02-03T08:00:00.000Z,00:09:42
3281,1153803,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0746,2016-01-29T08:00:00.000Z,00:00:00
3282,1153806,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0746,2016-01-25T08:00:00.000Z,00:04:00
3283,1153807,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,4,4B,0977,2016-02-02T08:00:00.000Z,00:17:56
3284,1153809,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0706,2016-02-03T08:00:00.000Z,00:10:26
3285,1153819,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0706,2016-02-03T08:00:00.000Z,00:12:06
3286,1153820,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2016-02-03T08:00:00.000Z,00:10:53
3287,1153822,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,5,5A,1394,2016-02-01T08:00:00.000Z,00:11:37
3288,1153825,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,1346,2016-02-01T08:00:00.000Z,00:16:30
3289,1153827,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2A,0516,2016-02-03T08:00:00.000Z,00:16:02
3290,1153828,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,2,2A,0509,2016-02-02T08:00:00.000Z,00:18:00
3291,1153829,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5B,1358,2016-02-02T08:00:00.000Z,00:20:20
3292,1153830,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,4,4C,1247,2016-02-02T08:00:00.000Z,00:19:31
3293,1153832,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1421,2016-02-02T08:00:00.000Z,00:02:30
3294,1153833,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,2,2B,0564,2016-02-03T08:00:00.000Z,00:04:08
3295,1153834,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,3,3A,0724,2016-02-03T08:00:00.000Z,00:14:19
3296,1153838,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1018,2016-02-03T08:00:00.000Z,00:07:30
3297,1153839,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1603,2016-01-29T08:00:00.000Z,00:00:05
3298,1153840,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0333,2016-02-03T08:00:00.000Z,00:08:50
3299,1153841,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0551,2016-02-03T08:00:00.000Z,00:18:41
3300,1153843,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0552,2016-02-03T08:00:00.000Z,00:19:35
3301,1153845,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0145,2016-02-02T08:00:00.000Z,00:19:00
3302,1153846,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0853,2016-02-01T08:00:00.000Z,00:14:35
3303,1153849,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2C,0616,2016-02-02T08:00:00.000Z,00:15:42
3304,1153851,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0102,2016-02-03T08:00:00.000Z,00:10:06
3305,1153852,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,UI,UI,UI,2016-02-02T08:00:00.000Z,00:23:45
3306,1153853,5404,16,TRAFFIC,23152(E) DUI DRUGS,4,4B,1333,2016-02-03T08:00:00.000Z,00:16:06
3307,1153854,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1065,2016-02-02T08:00:00.000Z,00:14:17
3308,1153855,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,5,5A,1361,2016-02-03T08:00:00.000Z,00:17:55
3309,1153856,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,1,1C,0406,2016-02-03T08:00:00.000Z,00:20:11
3310,1153857,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,6,6A,1013,2016-02-04T08:00:00.000Z,00:01:19
3311,1153859,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,3,3B,0778,2016-02-03T08:00:00.000Z,00:23:33
3312,1153861,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,2,2B,0564,2016-02-03T08:00:00.000Z,00:20:17
3313,1153863,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0103,2016-02-03T08:00:00.000Z,00:09:00
3314,1153866,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,5,5B,1602,2016-02-03T08:00:00.000Z,00:18:32
3315,1153869,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0969,2016-02-01T08:00:00.000Z,00:11:13
3316,1153871,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0226,2016-02-01T08:00:00.000Z,00:14:17
3317,1153872,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1634,2016-01-24T08:00:00.000Z,00:20:23
3318,1153874,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0527,2016-02-01T08:00:00.000Z,00:15:27
3319,1153875,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0977,2016-02-02T08:00:00.000Z,00:18:33
3320,1153876,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0516,2016-02-01T08:00:00.000Z,00:16:18
3321,1153877,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0969,2016-02-01T08:00:00.000Z,00:16:13
3322,1153878,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1225,2016-02-03T08:00:00.000Z,00:20:00
3323,1153879,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0626,2016-02-03T08:00:00.000Z,00:22:30
3324,1153880,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3B,0748,2016-01-16T08:00:00.000Z,00:23:04
3325,1153881,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,5,5C,1639,2016-02-01T08:00:00.000Z,00:19:14
3326,1153882,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,5,5C,1637,2016-02-02T08:00:00.000Z,00:13:43
3327,1153888,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0741,2016-02-01T08:00:00.000Z,00:17:13
3328,1153890,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6B,1086,2016-02-03T08:00:00.000Z,00:23:36
3329,1153891,3562,01,NARCOTICS,11357(C)HS POSS +28.5GR MARIJ,6,6E,1115,2016-02-03T08:00:00.000Z,00:23:44
3330,1153892,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0766,2016-01-31T08:00:00.000Z,00:12:00
3331,1153893,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6B,1401,2016-02-04T08:00:00.000Z,00:00:36
3332,1153894,2310,0,LARCENY,1708 US THEFT OF MAIL,6,6D,0832,2016-02-01T08:00:00.000Z,00:11:00
3333,1153895,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0744,2016-02-02T08:00:00.000Z,00:08:38
3334,1153896,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6B,1086,2016-02-04T08:00:00.000Z,00:01:20
3335,1153897,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6D,0845,2016-02-04T08:00:00.000Z,00:01:45
3336,1153900,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,1201,2016-01-19T08:00:00.000Z,00:18:41
3337,1153904,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0337,2016-02-02T08:00:00.000Z,00:17:56
3338,1153905,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2016-02-01T08:00:00.000Z,00:13:00
3339,1153906,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0145,2016-01-29T08:00:00.000Z,00:19:46
3340,1153907,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0855,2016-02-01T08:00:00.000Z,00:19:30
3341,1153908,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0473,2016-02-03T08:00:00.000Z,00:08:00
3342,1153910,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1604,2016-01-30T08:00:00.000Z,00:14:30
3343,1153911,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0544,2016-02-03T08:00:00.000Z,00:02:00
3344,1153912,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0512,2016-01-28T08:00:00.000Z,00:09:35
3345,1153913,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,UI,UI,UI,2016-02-03T08:00:00.000Z,00:17:00
3346,1153916,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2C,0603,2016-01-27T08:00:00.000Z,00:12:24
3347,1153917,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0767,2016-02-03T08:00:00.000Z,00:12:40
3348,1153921,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0712,2016-01-25T08:00:00.000Z,00:10:04
3349,1153923,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,2,2B,0563,2016-02-04T08:00:00.000Z,00:09:00
3350,1153928,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0401,2016-02-03T08:00:00.000Z,00:19:00
3351,1153930,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0401,2016-02-03T08:00:00.000Z,00:23:00
3352,1153933,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1255,2016-02-04T08:00:00.000Z,00:11:19
3353,1153934,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2016-01-10T08:00:00.000Z,00:14:00
3354,1153935,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1013,2016-01-31T08:00:00.000Z,00:23:24
3355,1153936,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4B,1336,2016-02-01T08:00:00.000Z,00:07:47
3356,1153937,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4B,0976,2016-02-03T08:00:00.000Z,00:22:34
3357,1153938,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0123,2016-02-04T08:00:00.000Z,00:01:30
3358,1153939,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0788,2016-01-31T08:00:00.000Z,00:07:50
3359,1153941,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1C,0414,2016-02-03T08:00:00.000Z,00:09:26
3360,1153943,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,1,1C,0406,2016-02-03T08:00:00.000Z,00:14:35
3361,1153946,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2016-02-03T08:00:00.000Z,00:17:25
3362,1153947,2604,4,FRAUD,530 PC FALSE PERS. REC PROP,3,3M,0744,2016-02-04T08:00:00.000Z,00:00:00
3363,1153950,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5B,1602,2016-01-31T08:00:00.000Z,00:20:00
3364,1153954,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3M,0732,2016-02-03T08:00:00.000Z,00:21:28
3365,1153956,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0239,2016-02-03T08:00:00.000Z,00:23:00
3366,1153961,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0306,2016-01-20T08:00:00.000Z,00:06:30
3367,1153963,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,3,3B,0736,2016-02-03T08:00:00.000Z,00:22:34
3368,1153964,5212,59,WEAPON OFFENSE,"22210 POSS BILLYCLUB, SAP, ETC",2,2B,0563,2016-02-04T08:00:00.000Z,00:00:15
3369,1153965,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016-02-04T08:00:00.000Z,00:00:42
3370,1153966,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0718,2016-02-04T08:00:00.000Z,00:02:22
3371,1153967,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,3,3A,0785,2016-02-04T08:00:00.000Z,00:02:32
3372,1153968,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0726,2016-02-04T08:00:00.000Z,00:03:58
3373,1153973,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,1,1C,0407,2016-02-04T08:00:00.000Z,00:11:15
3374,1153977,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0237,2016-01-20T08:00:00.000Z,00:09:07
3375,1153979,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,4,4C,1251,2016-02-03T08:00:00.000Z,00:21:29
3376,1153983,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0746,2016-01-20T08:00:00.000Z,00:12:35
3377,1153985,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0473,2016-02-04T08:00:00.000Z,00:16:00
3378,1153986,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1386,2016-01-31T08:00:00.000Z,00:05:14
3379,1153990,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0508,2016-01-26T08:00:00.000Z,00:14:30
3380,1153991,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0611,2016-01-31T08:00:00.000Z,00:12:45
3381,1153996,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,UI,UI,UI,2016-02-04T08:00:00.000Z,00:15:18
3382,1154003,5707,0,PRIVACY,602 PC TRESPASS,3,3A,0764,2016-02-04T08:00:00.000Z,00:07:09
3383,1154005,7399,28,SAC CITY CODE,9.04.050(A) DRINKING IN PUBLIC,2,2C,0616,2016-02-04T08:00:00.000Z,00:15:44
3384,1154006,7399,25B,CITY ORD,8.100.865A ENTER SUB-STND BLD,2,2C,0617,2016-02-04T08:00:00.000Z,00:15:40
3385,1154008,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0744,2016-02-04T08:00:00.000Z,00:09:30
3386,1154011,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4C,1301,2016-02-04T08:00:00.000Z,00:01:06
3387,1154013,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2B,0552,2016-02-03T08:00:00.000Z,00:18:43
3388,1154014,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0748,2016-02-03T08:00:00.000Z,00:18:20
3389,1154016,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0811,2016-02-03T08:00:00.000Z,00:00:33
3390,1154020,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6A,1015,2016-02-03T08:00:00.000Z,00:09:30
3391,1154023,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0702,2016-02-04T08:00:00.000Z,00:00:59
3392,1154024,5212,54A,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-MISD,3,3M,0744,2016-02-04T08:00:00.000Z,00:11:02
3393,1154025,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3A,0701,2016-02-04T08:00:00.000Z,00:15:47
3394,1154027,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1618,2016-02-04T08:00:00.000Z,00:11:40
3395,1154029,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1001,2016-02-04T08:00:00.000Z,00:15:01
3396,1154032,2699,4,FRAUD,532 PC FRAUD OBTAIN MONEY ETC,5,5B,1616,2016-02-04T08:00:00.000Z,00:16:37
3397,1154033,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0416,2016-01-28T08:00:00.000Z,00:17:50
3398,1154034,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0309,2016-02-04T08:00:00.000Z,00:13:10
3399,1154035,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,6,6C,1111,2016-01-18T08:00:00.000Z,00:08:00
